paper_doi,conf_seriesId,conf_acronym,conf_name,conf_city,conf_country,author_order,author_givenName,author_familyName,org_gridId,org_name,org_city,org_country,org_countrycode,affiliationString,paper_title,book_doi,book_title,book_confSubtitle,rights,year
10.1007/978-3-540-30230-8_16,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Bath,UK,1,Jeffrey A.,Rydberg-Cox,grid.266756.6,University of Missouri–Kansas City,Kansas City,United States,US,University of Missouri Kansas City,Approaching the Problem of Multi-lingual Information Retrieval and Visualization in Greek and Latin and Old Norse Texts,10.1007/b100389,Research and Advanced Technology for Digital Libraries,"8th European Conference, ECDL 2004, Bath, UK, September 12-17, 2004, Proceedings",Restricted,2004-01-01
10.1007/978-3-540-30230-8_16,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Bath,UK,2,Lara,Vetter,grid.266756.6,University of Missouri–Kansas City,Kansas City,United States,US,University of Missouri Kansas City,Approaching the Problem of Multi-lingual Information Retrieval and Visualization in Greek and Latin and Old Norse Texts,10.1007/b100389,Research and Advanced Technology for Digital Libraries,"8th European Conference, ECDL 2004, Bath, UK, September 12-17, 2004, Proceedings",Restricted,2004-01-01
10.1007/978-3-319-67008-9_37,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Thessaloniki,Greece,1,Dimitrios,Rafailidis,grid.8364.9,,,Belgium,BE,University of Mons,Multiple Random Walks for Personalized Ranking with Trust and Distrust,10.1007/978-3-319-67008-9,Research and Advanced Technology for Digital Libraries,"21st International Conference on Theory and Practice of Digital Libraries, TPDL 2017, Thessaloniki, Greece, September 18-21, 2017, Proceedings",Restricted,2017-01-01
10.1007/978-3-319-08425-1_15,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,1,Kevin J.,Comerford,grid.266832.b,University of New Mexico,Albuquerque,United States,US,University of New Mexico,The Tony Hillerman Portal: Providing Content Enrichment and Digital Access to Archival Manuscripts,10.1007/978-3-319-08425-1,Theory and Practice of Digital Libraries -- TPDL 2013 Selected Workshops,"LCPD 2013, SUEDL 2013, DataCur 2013, Held in Valletta, Malta, September 22-26, 2013. Revised Selected Papers",,2014-01-01
10.1007/978-3-319-14226-5_15,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,1,Kevin J.,Comerford,grid.266832.b,University of New Mexico,Albuquerque,United States,US,University of New Mexico,The Tony Hillerman Portal: Providing Content Enrichment and Digital Access to Archival Manuscripts,10.1007/978-3-319-14226-5,Theory and Practice of Digital Libraries -- TPDL 2013 Selected Workshops,"LCPD 2013, SUEDL 2013, DataCur 2013, Held in Valletta, Malta, September 22-26, 2013. Revised Selected Papers",Restricted,2014-01-01
10.1007/978-3-540-45175-4_13,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Trondheim,Norway,2,Cornelis H. A.,Koster,grid.5590.9,Radboud University Nijmegen,Nijmegen,Netherlands,NL,University of Nijmegen,Cross-Lingual Text Categorization,10.1007/b11967,Research and Advanced Technology for Digital Libraries,"7th European Conference, ECDL 2003, Trondheim, Norway, August 17-22, 2003. Proceedings",Restricted,2003-01-01
10.1007/978-3-642-04346-8_1,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,1,Gary,Marchionini,grid.10698.36,University of North Carolina at Chapel Hill,Chapel Hill,United States,US,University of North Carolina at Chapel Hill,Digital Libraries as Phenotypes for Digital Societies,10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",OpenAccess,2009-01-01
10.1007/978-3-642-15464-5_51,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Glasgow,UK,1,Karen,Estlund,grid.170202.6,University of Oregon,Eugene,United States,US,University of Oregon,Creating a Flexible Preservation Infrastructure for Electronic Records,10.1007/978-3-642-15464-5,Research and Advanced Technology for Digital Libraries,"14th European Conference, ECDL 2010, Glasgow, UK, September 6-10, 2010, Proceedings",Restricted,2010-01-01
10.1007/978-3-642-15464-5_51,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Glasgow,UK,2,Heather,Briston,grid.170202.6,University of Oregon,Eugene,United States,US,University of Oregon,Creating a Flexible Preservation Infrastructure for Electronic Records,10.1007/978-3-642-15464-5,Research and Advanced Technology for Digital Libraries,"14th European Conference, ECDL 2010, Glasgow, UK, September 6-10, 2010, Proceedings",Restricted,2010-01-01
10.1007/978-3-642-04346-8_30,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,1,Luis,Martinez-Uribe,grid.4991.5,University of Oxford,Oxford,United Kingdom,GB,University of Oxford,User Engagement in Research Data Curation,10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/11551362_5,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Vienna,Austria,1,Giovanna,Neve,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padova,A Comparison of Melodic Segmentation Techniques for Music Information Retrieval,10.1007/11551362,Research and Advanced Technology for Digital Libraries,"9th European Conference, ECDL 2005, Vienna, Austria, September 18-23, 2005, Proceedings",Restricted,2005-01-01
10.1007/11551362_5,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Vienna,Austria,2,Nicola,Orio,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padova,A Comparison of Melodic Segmentation Techniques for Music Information Retrieval,10.1007/11551362,Research and Advanced Technology for Digital Libraries,"9th European Conference, ECDL 2005, Vienna, Austria, September 18-23, 2005, Proceedings",Restricted,2005-01-01
10.1007/978-3-642-04346-8_56,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,2,Nicola,Orio,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padova,Digital Preservation and Access of Audio Heritage: A Case Study for Phonographic Discs,10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/978-3-540-74851-9_12,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Budapest,Hungary,1,Maristella,Agosti,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Roadmap for MultiLingual Information Access in the European Library,10.1007/978-3-540-74851-9,Research and Advanced Technology for Digital Libraries,"11th European Conference, ECDL 2007, Budapest, Hungary, September 16-21, 2007, Proceedings",Restricted,2007-01-01
10.1007/978-3-540-74851-9_12,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Budapest,Hungary,3,Nicola,Ferro,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Roadmap for MultiLingual Information Access in the European Library,10.1007/978-3-540-74851-9,Research and Advanced Technology for Digital Libraries,"11th European Conference, ECDL 2007, Budapest, Hungary, September 16-21, 2007, Proceedings",Restricted,2007-01-01
10.1007/978-3-642-40501-3_18,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,1,Maristella,Agosti,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Evaluating the Deployment of a Collection of Images in the CULTURA Environment,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-40501-3_18,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,2,Marta,Manfioletti,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Evaluating the Deployment of a Collection of Images in the CULTURA Environment,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-40501-3_18,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,3,Nicola,Orio,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Evaluating the Deployment of a Collection of Images in the CULTURA Environment,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-40501-3_18,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,4,Chiara,Ponchia,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Evaluating the Deployment of a Collection of Images in the CULTURA Environment,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-40501-3_19,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,1,Nicola,Ferro,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Formal Models for Digital Archives: NESTOR and the 5S,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-40501-3_19,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,2,Gianmaria,Silvello,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Formal Models for Digital Archives: NESTOR and the 5S,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-40501-3_55,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,1,Emanuele,Buccio,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,An Open Source System Architecture for Digital Geolinguistic Linked Open Data,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-40501-3_55,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,2,Giorgio Maria,Nunzio,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,An Open Source System Architecture for Digital Geolinguistic Linked Open Data,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-40501-3_55,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,3,Gianmaria,Silvello,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,An Open Source System Architecture for Digital Geolinguistic Linked Open Data,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-540-87599-4_29,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Aarhus,Denmark,1,Nicola,Ferro,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,A Methodology for Sharing Archival Descriptive Metadata in a Distributed Environment,10.1007/978-3-540-87599-4,Research and Advanced Technology for Digital Libraries,"12th European Conference, ECDL 2008, Aarhus, Denmark, September 14-19, 2008. Proceedings",Restricted,2008-01-01
10.1007/978-3-540-87599-4_29,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Aarhus,Denmark,2,Gianmaria,Silvello,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,A Methodology for Sharing Archival Descriptive Metadata in a Distributed Environment,10.1007/978-3-540-87599-4,Research and Advanced Technology for Digital Libraries,"12th European Conference, ECDL 2008, Aarhus, Denmark, September 14-19, 2008. Proceedings",Restricted,2008-01-01
10.1007/978-3-540-87599-4_31,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Aarhus,Denmark,1,Maristella,Agosti,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Annotations: A Way to Interoperability in DL,10.1007/978-3-540-87599-4,Research and Advanced Technology for Digital Libraries,"12th European Conference, ECDL 2008, Aarhus, Denmark, September 14-19, 2008. Proceedings",Restricted,2008-01-01
10.1007/978-3-540-87599-4_31,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Aarhus,Denmark,2,Nicola,Ferro,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Annotations: A Way to Interoperability in DL,10.1007/978-3-540-87599-4,Research and Advanced Technology for Digital Libraries,"12th European Conference, ECDL 2008, Aarhus, Denmark, September 14-19, 2008. Proceedings",Restricted,2008-01-01
10.1007/978-3-540-87599-4_45,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Aarhus,Denmark,1,Marco,Dussin,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Design of a Digital Library System for Large-Scale Evaluation Campaigns,10.1007/978-3-540-87599-4,Research and Advanced Technology for Digital Libraries,"12th European Conference, ECDL 2008, Aarhus, Denmark, September 14-19, 2008. Proceedings",Restricted,2008-01-01
10.1007/978-3-540-87599-4_45,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Aarhus,Denmark,2,Nicola,Ferro,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Design of a Digital Library System for Large-Scale Evaluation Campaigns,10.1007/978-3-540-87599-4,Research and Advanced Technology for Digital Libraries,"12th European Conference, ECDL 2008, Aarhus, Denmark, September 14-19, 2008. Proceedings",Restricted,2008-01-01
10.1007/978-3-642-15464-5_41,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Glasgow,UK,1,Maristella,Agosti,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,i-TEL-u: A Query Suggestion Tool for Integrating Heterogeneous Contexts in a Digital Library,10.1007/978-3-642-15464-5,Research and Advanced Technology for Digital Libraries,"14th European Conference, ECDL 2010, Glasgow, UK, September 6-10, 2010, Proceedings",Restricted,2010-01-01
10.1007/978-3-642-15464-5_41,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Glasgow,UK,2,Davide,Cisco,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,i-TEL-u: A Query Suggestion Tool for Integrating Heterogeneous Contexts in a Digital Library,10.1007/978-3-642-15464-5,Research and Advanced Technology for Digital Libraries,"14th European Conference, ECDL 2010, Glasgow, UK, September 6-10, 2010, Proceedings",Restricted,2010-01-01
10.1007/978-3-642-15464-5_41,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Glasgow,UK,3,Giorgio Maria,Nunzio,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,i-TEL-u: A Query Suggestion Tool for Integrating Heterogeneous Contexts in a Digital Library,10.1007/978-3-642-15464-5,Research and Advanced Technology for Digital Libraries,"14th European Conference, ECDL 2010, Glasgow, UK, September 6-10, 2010, Proceedings",Restricted,2010-01-01
10.1007/978-3-642-15464-5_41,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Glasgow,UK,4,Ivano,Masiero,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,i-TEL-u: A Query Suggestion Tool for Integrating Heterogeneous Contexts in a Digital Library,10.1007/978-3-642-15464-5,Research and Advanced Technology for Digital Libraries,"14th European Conference, ECDL 2010, Glasgow, UK, September 6-10, 2010, Proceedings",Restricted,2010-01-01
10.1007/978-3-642-15464-5_41,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Glasgow,UK,5,Massimo,Melucci,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,i-TEL-u: A Query Suggestion Tool for Integrating Heterogeneous Contexts in a Digital Library,10.1007/978-3-642-15464-5,Research and Advanced Technology for Digital Libraries,"14th European Conference, ECDL 2010, Glasgow, UK, September 6-10, 2010, Proceedings",Restricted,2010-01-01
10.1007/11551362_46,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Vienna,Austria,1,Giorgio Maria,Nunzio,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,DIRECT: A System for Evaluating Information Access Components of Digital Libraries,10.1007/11551362,Research and Advanced Technology for Digital Libraries,"9th European Conference, ECDL 2005, Vienna, Austria, September 18-23, 2005, Proceedings",Restricted,2005-01-01
10.1007/11551362_46,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Vienna,Austria,2,Nicola,Ferro,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,DIRECT: A System for Evaluating Information Access Components of Digital Libraries,10.1007/11551362,Research and Advanced Technology for Digital Libraries,"9th European Conference, ECDL 2005, Vienna, Austria, September 18-23, 2005, Proceedings",Restricted,2005-01-01
10.1007/11863878_62,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Alicante,Spain,1,Giorgio Maria,Nunzio,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Scientific Evaluation of a DLMS: A Service for Evaluating Information Access Components,10.1007/11863878,Research and Advanced Technology for Digital Libraries,"10th European Conference, EDCL 2006, Alicante Spain, September 17-22, 2006, Proceedings",Restricted,2006-01-01
10.1007/11863878_62,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Alicante,Spain,2,Nicola,Ferro,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Scientific Evaluation of a DLMS: A Service for Evaluating Information Access Components,10.1007/11863878,Research and Advanced Technology for Digital Libraries,"10th European Conference, EDCL 2006, Alicante Spain, September 17-22, 2006, Proceedings",Restricted,2006-01-01
10.1007/978-3-642-04346-8_22,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,1,Nicola,Ferro,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,The NESTOR Framework: How to Handle Hierarchical Data Structures,10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/978-3-642-04346-8_22,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,2,Gianmaria,Silvello,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,The NESTOR Framework: How to Handle Hierarchical Data Structures,10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/978-3-642-04346-8_4,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,1,Nicola,Ferro,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Annotation Search: The FAST Way,10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/978-3-642-04346-8_66,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,1,Lorenzo,Stefani,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,A Visualization Tool of Probabilistic Models for Information Access Components,10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/978-3-642-04346-8_66,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,2,Giorgio Maria,Nunzio,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,A Visualization Tool of Probabilistic Models for Information Access Components,10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/978-3-642-04346-8_66,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,3,Giorgio,Vezzaro,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,A Visualization Tool of Probabilistic Models for Information Access Components,10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/978-3-642-04346-8_8,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,1,Marco,Dussin,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Managing the Knowledge Creation Process of Large-Scale Evaluation Campaigns,10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/978-3-642-04346-8_8,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,2,Nicola,Ferro,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Managing the Knowledge Creation Process of Large-Scale Evaluation Campaigns,10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/978-3-642-04346-8_49,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,1,Emanuele,Buccio,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Improving Information Retrieval Effectiveness in Peer-to-Peer Networks through Query Piggybacking,10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/978-3-642-04346-8_49,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,2,Ivano,Masiero,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Improving Information Retrieval Effectiveness in Peer-to-Peer Networks through Query Piggybacking,10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/978-3-642-04346-8_49,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,3,Massimo,Melucci,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Improving Information Retrieval Effectiveness in Peer-to-Peer Networks through Query Piggybacking,10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/978-3-540-45175-4_10,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Trondheim,Norway,1,Maristella,Agosti,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Annotations: Enriching a Digital Library,10.1007/b11967,Research and Advanced Technology for Digital Libraries,"7th European Conference, ECDL 2003, Trondheim, Norway, August 17-22, 2003. Proceedings",Restricted,2003-01-01
10.1007/978-3-540-45175-4_10,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Trondheim,Norway,2,Nicola,Ferro,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,Annotations: Enriching a Digital Library,10.1007/b11967,Research and Advanced Technology for Digital Libraries,"7th European Conference, ECDL 2003, Trondheim, Norway, August 17-22, 2003. Proceedings",Restricted,2003-01-01
10.1007/978-3-642-33290-6_19,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,1,Emanuele,Buccio,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,A System for Exposing Linguistic Linked Open Data,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-642-33290-6_19,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,2,Giorgio Maria,Nunzio,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,A System for Exposing Linguistic Linked Open Data,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-642-33290-6_19,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,3,Gianmaria,Silvello,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,A System for Exposing Linguistic Linked Open Data,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-642-33290-6_8,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,2,Maristella,Agosti,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,User Needs for Enhanced Engagement with Cultural Heritage Collections,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-642-33290-6_8,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,3,Nicola,Orio,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,User Needs for Enhanced Engagement with Cultural Heritage Collections,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-642-33290-6_8,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,4,Chiara,Ponchia,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,User Needs for Enhanced Engagement with Cultural Heritage Collections,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-540-30230-8_23,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Bath,UK,1,Maristella,Agosti,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,"Annotations in Digital Libraries and Collaboratories – Facets, Models and Usage",10.1007/b100389,Research and Advanced Technology for Digital Libraries,"8th European Conference, ECDL 2004, Bath, UK, September 12-17, 2004, Proceedings",Restricted,2004-01-01
10.1007/978-3-540-30230-8_23,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Bath,UK,2,Nicola,Ferro,grid.5608.b,University of Padua,Padua,Italy,IT,University of Padua,"Annotations in Digital Libraries and Collaboratories – Facets, Models and Usage",10.1007/b100389,Research and Advanced Technology for Digital Libraries,"8th European Conference, ECDL 2004, Bath, UK, September 12-17, 2004, Proceedings",Restricted,2004-01-01
10.1007/978-3-642-24469-8_54,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Berlin,Germany,6,Anh Tuan,Ly,grid.5842.b,University of Paris-Sud,Orsay,France,FR,University of Paris South,"Design, Implementation and Evaluation of a User Generated Content Service for Europeana",10.1007/978-3-642-24469-8,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL, Berlin, Germany, September 26-28, 2011, Proceedings",Restricted,2011-01-01
